;fcitx Version 0x03 Table file
KeyCode=abcdefghijklmnopqrstuvwxyz
Length=4
ConstructPhrase=^
[Rule]
e2=p11+p12+p21+p22
e3=p11+p21+p22+p31
a4=p11+p21+p31+n11
[Data]
a 一
aaxx χ
aaxx ς
aayf ㋀
aayf ㋁
aayf ㋂
aayf ㋃
aayf ㋄
aayf ㋅
aayf ㋆
aayf ㋇
aayf ㋈
aayf ㋉
aayf ㋊
aayf ㋋
aayh 『』
aayh 「」
aayh “”
aayh ‘’
aayh ﹃﹄
aayh ﹁﹂
aayh 〝〞
aayh ＂
aayh ‵
aaym 一万年
aayn 下一阶段
aayp ♩
aayp ♪
aayp ♫
aayp ♬
aayp ♭
aayp ♮
aayp ♯
aayx ā
aazb ┌
aazb ┍
aazb ┎
aazb ┏
aazb ┐
aazb ┑
aazb ┒
aazb ┓
aazb └
aazb ┕
aazb ┖
aazb ┗
aazb ┘
aazb ┙
aazb ┚
aazb ┛
aazb ─
aazb ┄
aazb ┈
aazb ━
aazb ┅
aazb ┉
aazb │
aazb ┆
aazb ┊
aazb ┇
aazb ┋
aazb ┃
aazb ├
aazb ┝
aazb ┞
aazb ┟
aazb ┠
aazb ┡
aazb ┢
aazb ┣
aazb ┬
aazb ┭
aazb ┮
aazb ┯
aazb ┰
aazb ┱
aazb ┲
aazb ┳
aazb ┼
aazb ┽
aazb ┾
aazb ┿
aazb ╀
aazb ╁
aazb ╂
aazb ╃
aazb ┤
aazb ┥
aazb ┦
aazb ┧
aazb ┨
aazb ┩
aazb ┪
aazb ┫
aazb ┻
aazb ┺
aazb ┹
aazb ┸
aazb ┷
aazb ┶
aazb ┵
aazb ┴
aazb ╄
aazb ╅
aazb ╆
aazb ╇
aazb ╈
aazb ╉
aazb ╊
aazb ╋
aazb ═
aazb ║
aazb ╒
aazb ╓
aazb ╔
aazb ╕
aazb ╖
aazb ╗
aazb ╘
aazb ╙
aazb ╚
aazb ╛
aazb ╜
aazb ╝
aazb ╞
aazb ╟
aazb ╠
aazb ╡
aazb ╢
aazb ╣
aazb ╤
aazb ╥
aazb ╦
aazb ╧
aazb ╨
aazb ╩
aazb ╪
aazb ╫
aazb ╬
aazb ╭
aazb ╮
aazb ╯
aazb ╰
aazb ╱
aazb ╲
aazb ╳
aazd ㍘
aazd ㍙
aazd ㍚
aazd ㍛
aazd ㍜
aazd ㍝
aazd ㍞
aazd ㍟
aazd ㍠
aazd ㍡
aazd ㍢
aazd ㍣
aazd ㍤
aazd ㍥
aazd ㍦
aazd ㍧
aazd ㍨
aazd ㍩
aazd ㍪
aazd ㍫
aazd ㍬
aazd ㍭
aazd ㍮
aazd ㍯
aazd ㍰
aazk ⒜
aazk ⒝
aazk ⒞
aazk ⒟
aazk ⒠
aazk ⒡
aazk ⒢
aazk ⒣
aazk ⒤
aazk ⒥
aazk ⒦
aazk ⒧
aazk ⒨
aazk ⒩
aazk ⒪
aazk ⒫
aazk ⒬
aazk ⒭
aazk ⒮
aazk ⒯
aazk ⒰
aazk ⒱
aazk ⒲
aazk ⒳
aazk ⒴
aazk ⒵
aazo 天无绝人之路
aazq ⓐ
aazq ⓑ
aazq ⓒ
aazq ⓓ
aazq ⓔ
aazq ⓕ
aazq ⓖ
aazq ⓗ
aazq ⓘ
aazq ⓙ
aazq ⓚ
aazq ⓛ
aazq ⓜ
aazq ⓝ
aazq ⓞ
aazq ⓟ
aazq ⓠ
aazq ⓡ
aazq ⓢ
aazq ⓣ
aazq ⓤ
aazq ⓥ
aazq ⓦ
aazq ⓧ
aazq ⓨ
aazq ⓩ
aazq Ⓐ
aazq Ⓑ
aazq Ⓒ
aazq Ⓓ
aazq Ⓔ
aazq Ⓕ
aazq Ⓖ
aazq Ⓗ
aazq Ⓘ
aazq Ⓙ
aazq Ⓚ
aazq Ⓛ
aazq Ⓜ
aazq Ⓝ
aazq Ⓞ
aazq Ⓟ
aazq Ⓠ
aazq Ⓡ
aazq Ⓢ
aazq Ⓣ
aazq Ⓤ
aazq Ⓥ
aazq Ⓦ
aazq Ⓧ
aazq Ⓨ
aazq Ⓩ
aazy ㄅ
aazy ㄆ
aazy ㄇ
aazy ㄈ
aazy ㄉ
aazy ㄊ
aazy ㄋ
aazy ㄌ
aazy ㄍ
aazy ㄎ
aazy ㄏ
aazy ㄐ
aazy ㄑ
aazy ㄒ
aazy ㄓ
aazy ㄔ
aazy ㄕ
aazy ㄖ
aazy ㄗ
aazy ㄘ
aazy ㄙ
aazy ㄧ
aazy ㄨ
aazy ㄩ
aazy ㄚ
aazy ㄛ
aazy ㄜ
aazy ㄝ
aazy ㄞ
aazy ㄟ
aazy ㄠ
aazy ㄡ
aazy ㄢ
aazy ㄣ
aazy ㄤ
aazy ㄥ
aazy ㄦ
aazy ㄪ
aazy ㄫ
aazy ㄬ
ab 一起
abae 烈士墓
abae 一五一十
abam 恶声恶气
abam 天地万物
aban 无声无息
abao 平起平坐
abas 无动于衷
abas 政工干部
abay 可喜可贺
abbb 一来二去
abbc 平均增长速度
abbc 平均增长
abbs 开封市
abbt 平均工资
abby 天塌地陷
abco 平均寿命
abdc 一二三
abdf 平均指标
abdg 下井投石
abdu 丁二烯
abdz 一二级
abea 万夫莫开
abek 干云蔽日
abek 万夫莫当
abev 一塌胡涂
abgb 一动不动
abgh 无巧不成书
abgj 一去不回
abgj 一声不吭
abgj 一声不响
abgm 一去不复返
abgm 万劫不复
abgw 无功而返
abgx 残垣破壁
abi 
abis 开工率
abiu 一场虚惊
abiy 下元虚弱
abjf 吞云吐雾
abka 平均水平
abkd 下来的
abks 平均日产量
abku 一夫当关
abku 一夫当关，万夫莫开
ablk 开云见日
ablw 开工典礼
abma 平均每天
abmb 两者都
abmf 与去年相比
abmi 平均年龄
abml 与去年同期相比
abmm 平均每年
abmm 平均每年增长
abmo 平均每人
abmv 平均利润
abmv 平均气温
abmz 一元复始
abnb 一堆堆
abnf 平均价格
abnm 一鼓作气
abnw 无地自容
aboa 一声令下
abon 正规化
aboo 歌功颂德
abow 正规军
abox 两地分居
aboy 平均分子量
abpw 无功受禄
abqm 开动脑筋
abqw 一二九运动
abre 无功负荷
abrh 天元区
abrn 平均值
abrn 一元化
abro 平均分
abrs 一元论
abrs 平均率
abru 平均数
abrv 百老汇
abrz 一专多能
absm 一元方程
absm 无土育秧
abss 平均主义
absw 天地良心
abuv 一塌糊涂
abuw 画地为牢
abvb 死去活来
abvo 天地人
abwj 天壤之别
abwt 平均速度
abwt 两者之间
abwy 一墙之隔
abxj 下坡路
abxp 一块钱
abxr 一块儿
abyb 下功夫
abyb 一场场
abyd 副教授
abyd 一起抓
abyi 一起上
abyj 烈士陵园
abyn 开场白
abys 开工建设
abys 再教育
abyw 一场空
abyw 一走了之
abzf 歼击机
abzi 万元以上
abzo 平均收入
abzx 残垣断壁
ac 平静
acab 可耻下场
acak 天王星
acam 天王星
acan 无毒副作用
acay 万寿无疆
acbb 可耕地
acbm 开玩笑
acbr 天长地久
acby 天王老子
acc ㏄
acct 无理取闹
acda 两三天
acda 一环扣一环
acdc 副理事长
acdl 万寿山
acga 无毒不丈夫
acgt 两耳不闻窗外事
acgw 天理不容
achd 更长的
achs 天长市
aci 
acid 可耻的
aciw 更丰富
ackk 天理昭昭
ackr 天长日久
acmk 一碧千里
acod 一表人才
acox 一班人马
acqd 平静的
acra 正三角形
acrf 列表框
acru 无表情
acsm 无理方程
acss 无耻谰言
acuh 末班车
acuo 一班人
acvt 干球温度
acwg 无耻之尤
acwo 无耻之徒
acww 天王补心丹
acxd 可取的
acxw 天理难容
aczm 下毒手
ad 于
adad 一拖再拖
adaf 无拘无束
adag 再接再厉
adah 一事无成
adah 百事无成
adam 万事万物
adar 百事可乐
adat 万事开头难
adaw 于事无补
adbo 形势喜人
adbz 可持续
adcn 刑事责任
addr 刑事拘留
adea 亚的斯亚贝巴
adeu 下拉菜单
adfx 天打雷劈
adga 开拓型
adgb 开拓者
adgb 万事大吉
adgc 干扰素
adgd 百折不挠
adgg 百挑不厌
adgi 一拥而上
adgj 百折不回
adgk 一扫而光
adgs 一挥而就
adgw 一扫而空
adgx 无事不登三宝殿
adir 于此
adiv 于上
adjn 可操作
adjw 百事通
adjw 万事通
adjw 刑事案
adkd 一排排
adkn 可提供
adkv 于是
adky 一揽子
adky 一寸光阴一寸金
adl 盂
adlk 盂
adlz 盂县
admk 无事生非
admo 㪀
admp 一掷千金
adnd 一损俱损，一荣俱荣
adni 𨾌
adnr 万事俱备
adnr 万事俱备，只欠东风
adnu 可操作性
adod 于人
ados 开拓创新
ados 于今
adpm 可拆卸
adpu 可接受性
adqa 形势下
adqe 亚热带
adqe 副热带
adqk 正投影
adql 刑事犯罪
adqm 一投手
adqy 恶势力
adrd 一批批
adrl 刑事处罚
adsb 开拓市场
adsg 一捅就破
adsm 无的放矢
adss 刑事诉讼法
adsv 可撤消
aduq 于前
aduw 开拓精神
advf 可的松
advn 可撤消信用证
advo 刑事法律
advt 刑事法庭
advv 于
adw 迂
adwc 一技之长
adwc 开拓进取
adwg 可控硅
adwn 刑事案件
adwo 形势逼人
adwz 于心
adxo 一拍即合
ady 邘
adyd 一把把
adyd 一把抓
adyd 𠃗
adyh 于民
adym 一把手
adyu 一把火
adyv 一把汗
adyy 于己
adzn 可持续化
adzs 万事如意
adzx 形势发展
adzx 开拓发展
adzz 可持续发展
adzz 可持续发展战略
ae 开
aeae 𢏘
aeae 𪚟
aeaf 一草一木
aeah 天真无邪
aeal 𧷩
aeam 正直无私
aear 干裂
aear 与世无争
aear 开列
aear 开裂
aear 一朝一夕
aeau 开平
aeb 型
aebb 开封
aebb 瓦莱塔
aebb 天荒地老
aebb 下载地址
aebg 开坯
aebh 开城
aebi 开工
aebi 开赴
aebk 开来
aebk 开示
aebl 下载工具
aebm 开埠
aebm 一期工程
aebn 𪪁
aebo 开走
aebr 开元
aebt 天南地北
aebu 䵤
aebx 下基层
aebx 形声
aeby 刑场
aeby 开场
aebz 开动
aecb 𪫊
aecc 万古长青
aecd 开球
aecg 万古长存
aeck 开泰
aecm 与世长辞
aeco 开春
aecs 与其说
aecu 开班
aed 干
aeda 开打
aeda ⼲
aedc 副董事长
aedg 干扰
aedg 开拓
aedg 开拔
aedi 干掉
aedj 刑事
aedj 干事
aedn 开拍
aedp 开播
aedq 形势
aedr 刑拘
aedv 干的
aedw 开挖
aedx 开据
aedx 开掘
aeeb 𤮻
aeeh 刊载
aeek 开幕
aeek 干草
aeen 开花
aeen 干花
aeen 雃
aeeo 干革命
aeep 干菜
aeeq 刑期
aeer 干警
aeer 刑警
aeer 𪂍
aees 开荒
aees 䶬
aeet 麉
aeew 开荤
aeex 开支
aeex 干支
aeex 𨴚
aeex 𢻗
aeey 𢏗
aeez 开药
aefa 开本
aefa 刊本
aefb 开票
aefb 开标
aefd 型材
aefe 干枯
aeff 开禁
aefg 干杯
aefg 𩔛
aefj 𢆚
aefl 形相
aefo 开枪
aefp 型板
aefq 开机
aefq 丁苯橡胶
aefr 干酪
aefr 𪄃
aefs 干校
aeg 顸
aegk 下落不明
aegl 干布
aegn 开原
aego 干爽
aego 顸
aego 頇
aego 𩒖
aegq 𧰪
aegs 形态
aegt 开矿
aegu 天若有情天亦老
aegx 形码
aegy 刑警大队
aeha 百花盛开
aehb 形式
aehe 开车
aehe 开戒
aehk 开到
aehl 万载县
aehm 干戈
aehv 形成
aeib 武警战士
aeig 𩒞
aeij 开战
aeik 开步
aeir 干柴
aeir 干些
aeiw 𢤏
aeix 开颅
aeja 型号
aeja 刊号
aeja 开口
aejb 开园
aejc 开国
aejh 干呕
aejl 死胡同
aejo 干啥
aejr 开路
aejr 干路
aejs 干咳
aejt 干嘛
aejw 开恩
aejx 干吗
aejy 干吧
aejy 干吼
aejy 𨚆
aek 刊
aeka 干旱
aeka 开题
aekb 型
aekb 型
aekd 刊
aekd 刑
aeke 一幕幕
aekf 干果
aekg 百慕大
aekg 开光
aekh 开幕式
aekl 开敞
aekl 开映
aekm 开幕辞
aekq 开明
aekq 开胃
aeks 开幕词
aeks 形影
aeku 开业
aeku 开凿
aekv 开水
aeld 形同
aeld 𧦸
aelf 残花败柳
aelg 一直在
aelk 天南星
aelk 一直是
aelk 㿻
aelk 㿼
aelk 开罪
aell 开山
aelo 开具
aelo 干贝
aelo 刑具
aelr 开罗
aelr 䙹
aels 刑罚
aels 形骸
aelv 刊用
aelw 开幕典礼
aelx 开眼
aelz 开县
aema 一落千丈
aemb 干等
aeme 百卉千葩
aemj 政协委员
aeml 形制
aemm 干笑
aemm 开年
aemm 万古千秋
aemn 豆蔻年华
aemo 攼
aemr 刊物
aemw 开篇
aemy 天花乱坠
aemy 开筵
aemz 干系
aena 干仗
aenb 
aene 开花期
aenf 形体
aenf 天花板
aenf 干休
aeng 𩔓
aeni 刑侦
aeni 雃
aeni 䧲
aenj 开向
aenk 无花果
aenk 干白
aenm 万花筒
aeno 开价
aenr 开化
aenr 干货
aenr 形像
aent 百花奖
aenu 天花粉
aenu 开伙
aenx 𥀈
aenz 形似
aeoa 无期徒刑
aeoa 开征
aeob 开会
aeoj 政协全国委员会
aeok 干得
aeoo 干爹
aeoo 𦦕
aeop 开饭
aeop 干饭
aeor 干馏
aeos 开往
aeow 开馆
aeox 刑律
aeoy 开创
aeoz 𡂤
aep 形
aepb 𡌑
aepd 形
aepd 𣂖
aepd 形
aepf 开采
aepi 开钻
aepj 开锅
aepk 开销
aepk 开锁
aepl 开盘
aepl 型钢
aepl 𫌟
aepn 形貌
aepq 开船
aeps 开航
aeps 开镜
aept 开镰
aepx 开释
aeqk 开膛
aeqq 干股
aeqr 干脆
aeqr 开胸
aeqs 开胶
aequ 开脱
aeqw 开腔
aeqy 干犯
aera 刊印
aerc 百花争艳
aeri 开外
aerj 形象
aerj 刊名
aerk 开鲁
aerl 开解
aero 㰢
aeru 干鲜
aerx 干急
aery 形色
aerz 鳱
aerz 鳽
aerz 𫛚
aesb 列支敦士登
aesb 开讲
aesg 开斋
aesi 𪚒
aesj 干部
aesj 刑部
aesk 开课
aesk 形音
aesk 与其说是
aesl 开端
aesl 开市
aesm 开放
aesm 开颜
aesq 开设
aess 百花齐放
aesu 形旁
aesu 开立
aesw 一劳永逸
aesx 开朗
aesx 形变
aesy 刑讯
aesy 武警部队
aesy 开方
aesz 𥪵
aetb 开阖
aete 开席
aetg 形状
aetg 开头
aeti 开店
aetk 干冰
aetk 开闸
aetl 开门
aetn 干瘦
aetn 干瘪
aeto 干冷
aetr 干净
aetr 干将
aetr 开奖
aetu 下载次数
aetv 开阔
aety 开庭
aeua 开灯
aeua 
aeue 开瓶
aeug 开关
aeug 开怀
aeuh 干烧
aeuj 干燥
aeuk 开单
aeul 覝
aeul 开着
aeum 干性
aeun 刊首
aeuo 开火
aeuo 干粉
aeuo 两世为人
aeuo 烎
aeuo 㶣
aeur 开炮
aeus 干粮
aeuv 天真烂漫
aeuw 开炉
aeuy 开卷
aeuz 干姜
aeva 开河
aevb 刑法
aevb 开江
aeve 开满
aeve 万古流芳
aeve 百世流芳
aeve 万世流芳
aevg 开源
aevg 一直没有
aevh 干渠
aevi 干涉
aevj 干涸
aevk 干渴
aevm 干活
aevm 干洗
aevr 开溜
aevs 干流
aevs 开滦
aevt 天南海北
aevv 开
aevv 天真活泼
aevv 与世沉浮
aevw 开学
aevw 开演
aevx 开涮
aevy 干涩
aew 迀
aewb 开窍
aewb 开远
aewb 干完
aewb 开进
aewc 开豁
aewd 干过
aewd 开过
aewe 开赛
aewh 干连
aewi 一朝被蛇咬，十年怕井绳
aewj 开启
aewk 百世之师
aewk 形神
aewm 开户
aewm 哥斯达黎加
aewn 开窗
aewo 形容
aews 形迹
aews 开房
aewu 开道
aewu 干道
aeww 开遍
aewx 开通
aewy 开初
aewz 开心
aexa 刊登
aexb 干劲
aexb 开垦
aexe 开展
aexe 一支支
aexi 𤿊
aexi 𤿐
aexi 𦦘
aexj 开辟
aexj 干群
aexm 干尸
aexs 开叉
aexu 一支烟
aexx 干预
aexy 开局
aey 邢
aey 邗
aeyc 开张
aeyd 开刀
aeyd 开导
aeye 哥萨克
aeyi 干巴
aeyj 干架
aeyj 开架
aeyk 开阳
aeyo 开办
aeyo 开除
aeys 开刃
aeys 㼛
aeys 㼛
aeyv 开了
aeyx 开建
aeyy 刑戮
aeyy 䍾
aeyy 𦑪
aeyz 与世隔绝
aezb 干红
aezb 干结
aezb 一直以来
aezh 干线
aezh 干练
aezh 开练
aezh 开线
aezi 𠙻
aezj 邢台
aezj 形如
aezk 开花结果
aezo 𡂤
aezs 干娘
aezv 开发
aezv 刊发
aezw 下世纪初
aezw 干缩
aezw 开编
aezx 干妈
aezy 干好
aezy 开好
aezz 开始
aezz 干出
aezz 开出
aezz 刊出
af 末
afad 无权无势
afaf 一模一样
afal 一板一眼
afam 一本万利
afam 无机可乘
afau 残酷无情
afax 一本书
afaz 一本正经
afbb 平整土地
afbe 天覆地载
afbk 副标题
afbu 瓦杜兹
afbz 干酵母
afcc 平板玻璃
afdk 严格按照
afdm 严格控制
afdo 严格执行
afdu 严格把关
afea 一柱擎天
afee 夏枯草
afee 一枝花
afeq 末期
afev 末世
afev 一枕黄粱
afey 末节
affd 严格要求
affe 无霜期
affk 末梢
afga 天机不可泄露
afgm 可想而知
afgo 𩑷
afgs 一概而论
afgv 一杯酒
afgy 死要面子
afje 末叶
afjf 哥本哈根
afjg 一整套
afjk 𩈘
afjr 唜
afjr 末路
afka 末日
afkf 一棵棵
afkj 丁零当啷
aflk 𣞄
aflv 画栋雕梁
afly 瓦楞子
afmc 严格管理
afmd 残酷的
afmf 一枚枚
afmm 末年
afmo 𡘮
afmq 丙酰胺
afng 末伏
afnh 末代
afno 无机化合物
afns 末位
afnv 无机化学
afoe 𣖢
afof 亚松森
afon 两极分化
afoo 膥
afpa 末后
afph 平板车
afqb 无机盐
afqk 无机界
afqm 一枝独秀
afqm 无机物
afqu 无机肥料
afrd 末儿
afrd 严格的
afrz 瓦格纳
afrz 𩿣
afsc 副校长
afsh 𠅍
afsl 末端
afsn 无核化
afsn 一醉方休
afsy 武术队
afte 末席
aftf 一桩桩
afto 末座
aftr 残酷斗争
aftr 残杯冷炙
afug 两相情愿
afv 末
afvs 末流
afvv 正本清源
afvv 末
afwf 无本之木
afwf 恶梦初醒
afwt 无权过问
afww 严格遵守
afwz 末梢神经
afxe 一木难支
afxf 一根根
afxm 末尾
afya 末子
afyd 一棍子打死
afyd 𪜑
afyl 天极网
afym 严格限制
afyv 末了
afyz 𣚺
ag 无
agaa 可有可无
agaa 一而再，再而三
agab 干不下去
agad 无牵无挂
agad 恶有恶报
agae 无形
agae 天干
agae 无干
agae 幵
agag 天天
agag 顶天
agag 天顶
agag 𡙎
agag 𡚌
agai 天下
agai 顶下
agai 吞下
agai 𡗣
agaj 蚕豆
agaj 无可
agak 无大无小
agau 吞灭
agau 天平
agau 死而无憾
agav 无一
agax 无妻
agaz 副厅级
agaz 可不可能
agaz 可不可以
agbb 天坛
agbc 无趣
agbh 亚太地区
agbi 天工
agbn 天井
agbo 顶替
agbo 无规
agbr 天元
agbr 夏奈尔
agbr 一石二鸟
agbs 天壤
agbs 正面教育
agbu 䵡
agbu 天幸
agbv 天地
agbv 无地
agbx 无声
agbx 吞声
agbx 无垠
agby 顶起
agby 无功
agbz 下不来台
agca 天王
agcd 天球
agch 天长
agci 无耻
agcj 天职
agck 无理
agck 天理
agcm 顶珠
agcr 无聊
agcs 𤤋
agcu 顶班
agcx 无瑕
agcy 两面三刀
agcz 无毒
agd 天
agd 
agdb 严厉打击
agdb 一大堆
agdb 一大块
agdd 一大批
agdd 更大的
agdd 一大把
agde 无措
agdi 一大步
agdi 吞掉
agdj 顶事
agdj 无事
agdj 无损
agdk 一大早
agdm 天才
agdm 无托
agdm 顶托
agdn 一大片
agdp 天授
agdp 无援
agdq 天热
agds 顶撞
agds 武大郎
agds 严厉批评
agdu 两大类
agdu 一大半
agdx 一大群
agea 天葬
ageb 更有甚者
agef 栞
ageg 𩒖
ageh 顶芽
agei 蚕茧
agej 无辜
agej 更大范围
agej 无故
agej 无菌
agek 顶戴
agek 天朝
agek 天蓝
agek 天幕
agek 𠛬
agel 天真
agel 𥅝
agel 𧵭
agel 㿼
agen 天花
agen 雃
agep 形
ageq 无期
ager 鳽
agey 郉
agey 无艺
agfb 亚硝酸盐
agfg 无需
agfh 天枢
agfj 无赖
agfj 𡘸
agfj 𢆞
agfm 天桥
agfp 顶板
agfq 无机
agfq 顶棚
agfq 天机
agfq 天棚
agfr 顶格
agfs 无核
agfs 天柱
agfu 顶楼
agfu 天梯
agfv 天要
agfx 无权
agfy 无极
agfy 天极
agfz 吞酸
agga 无奇
aggb 无奈
aggc 副厂长
aggd 天大
agge 天碟
aggf 𣓁
aggf 𣓢
aggg 无奇不有
aggi 无不
aggi 蝅
aggk 无碍
aggm 天龙
aggn 死而不僵
aggq 天有
aggv 天有不测风云
aggv 天有不测风云，人有旦夕祸福
aggx 顶破
aggz 丽而不媚
agha 天威
aghb 更确切地说
aghe 天车
aghp 天堑
aghq 无轨
aghv 天成
aghv 无成
aghw 正确轨道
aghy 无邪
agi 蚕
agi 䘉
agi 𡗘
agia 𡗶
agib 下不来
agih 天虎
agii 无止
agii 蠺
agii 䗞
agii 䘉
agij 顶点
agij 无虞
agik 可不是
agik 更不是
agik 天蝎
agik 再不是
agil 画龙点睛
agim 蚕蛾
agim 殊不知
agin 顶不住
agio 更不会
agir 无此
agis 两不误
agiu 天不怕
agiv 天上
agiv 形而上学
agiv 顶上
agiv 无上
agiw 无虑
agix 蚕蛹
agix 㪪
agiz 再不能
agiz 更不能
agj 吞
agjb 吞吐
agjb 无味
agjc 天国
agjh 天呀
agji 顶嘴
agji 天足
agjj 吞咽
agjj 平面图
agjk 𩇺
agjm 吞噬
agjp 平面镜
agjr 平面角
agju 两面性
agjv 两面派
agjw 无踪
agjy 天啊
agjy 天哪
agjy 无别
agk 昋
agka 无题
agka 天日
agka 无量
agka 无日
agka 䪞
agka 𩐄
agkb 型
agkc 无非
agkc 䨿
agkc 天晴
agkc 𩇳
agkd 天时
agkd 无时
agkf 亚硝酸
agkg 顶尖
agkg 天光
agkg 无光
agkh 无畏
agki 𤰳
agkk 正大光明
agkn 𤾄
agkq 天明
agkq 奣
agkq 无明
agks 一碗水端平
agkt 无厘头
agku 无业
agkv 无水
agkv 天水
agkv 沗
agkw 无常
agkw 天堂
agkw 一不小心
agkx 无暇
agkx 无归
agkz 天电
agla 天赋
agla 形而下
agla 一而再
aglb 天黑
aglc 再而三
aglg 亚历山大
agli 形而上
aglk 无罪
aglk 顶罪
aglk 天赐
agll 死不瞑目
agll 天山
aglm 天峨
aglo 天内
aglo 天网
aglo 𠔬
aglr 顶峰
agls 更不用说
agls 武夷山市
aglv 无用
aglv 顶用
aglx 天眼
agly 无眠
agly 无助
aglz 天峻
agmb 顶牛
agmb 天竺
agmc 天生
agme 无缺
agmf 天籁
agmh 天鹅
agmj 无知
agmj 蚕种
agmk 无利
agmm 天敌
agmm 无敌
agmm 死而复生
agmm 天年
agmo 正确看待
agmp 一大笔钱
agmr 天鹅
agmr 无物
agmt 更大程度上
agmu 死灰复燃
agmv 无我
agmy 天气
agmz 无私
agn 一不做，二不休
agna 天使
agna 无何
agnc 天皇
agnd 𡗤
agnf 天体
agni 天候
agnj 天保
agnk 无偿
agnl 天仙
agnl 无原则
agnm 无凭
agnm 无伤
agno 天价
agno 无价
agno 天伦
agnr 无华
agns 顶住
agnv 无他
agnw 无息
ago 顶
agoa 天命
agoc 天全
agod 无人
agod 吞入
agod 天人
agoe 死有余辜
agog 一页页
agog 正态分布
agom 无余
agom 正面人物
agoo 无从
agoo 天父
agos 天龙八部
agos 无往
agox 吞食
agox 蚕食
agoy 正确领导
agoy 天分
agoy 万不得已
agoz 天公
agpa 天后
agpa 无后
agpe 天镇
agpe 天质
agpg 无须
agph 无钱
agpk 无锡
agpo 天兵
agpv 无所
agpy 死而后已
agq 𦙖
agq 豕
agqd 无几
agqn 平面几何
agqo 顶风
agqr 天狗
agqs 更有效
agqs 无脑
agqw 𢡰
agqy 吞服
agr 无
agr 𡯊
agr ⽆
agrb 正确地
agrc 正确处理
agrd 正确的
agrf 天条
agrg 天然
agri 天外
agri 无处
agrj 无名
agrj 天象
agrl 顶角
agrl 无解
agrm 无疑
agrm 𣄳
agrr 无比
agrs 正确率
agrs 𡕠
agrt 天冬
agru 正确性
agrv 顶多
agrv 无多
agrw 一不留神
agrx 天煞
agry 天色
agry 无色
agry 顶包
agry 无怨
agrz 鴌
agsa 无证
agsa 无言
agsb 无语
agsc 天主
agsc 无主
agsf 亚硫酸
agsh 亚太区
agsj 无误
agsj 顶部
agsj 天高
agsj 天亮
agsk 无意
agsk 无谓
agsk 天意
agsl 顶端
agsl 无端
agsm 无话
agsn 正确方向
agso 无论
agso 无效
agso 天文
agsq 无望
agss 正确认识
agss 平面设计
agsu 天帝
agsv 形态学
agsw 天谴
agsx 天良
agsy 无方
agta 无病
agtc 无闻
agtf 天麻
agtg 顶头
agtj 天冲
agtj 天问
agtk 无间
agtl 顶门
agtl 天门
agtl 无门
agtn 天府
agto 天冷
agtr 无底
agtr 天资
agtu 天阙
agtv 无度
agtx 无痕
agtx 无痛
agtx 无序
agty 天庭
agu 忝
agua 顶灯
agua 天灯
aguc 无情
ague 吞并
ague 𢆛
aguf 天尊
agug 无关
agug 一厢情愿
agug 两厢情愿
agug 无忧
aguh 无憾
aguh 𢧏
aguj 无烟
agul 顶盖
agul 无惧
agum 天性
agum 无性
agum 无悔
agun 无愧
agun 下不为例
agun 𡚑
aguo 无益
aguo 天火
aguo 𪸓
aguq 无前
aguv 无为
aguw 无恙
agux 无怪
aguy 死不悔改
aguz 无数
aguz 天数
agva 天河
agvb 无法
agvb 一石激起千层浪
agvg 天涯
agvg 无涯
agvg 无源
agvn 天渊
agvv 吞没
agvx 天津
agvx 天波
agvy 无梁
agvy 天池
agvy 顶梁
agw 迗
agwa 天宇
agwa 天之
agwb 天空
agwc 无害
agwc 天宝
agwd 无定
agwd 无过
agwe 天寒
agwg 天突
agwi 无补
agwj 无遗
agwj 天宫
agwj 副研究员
agwj 天启
agwk 天神
agwl 无视
agwn 天窗
agwo 正在进行
agwo 天容
agwr 蚕农
agwr 无它
agws 一面之交
agws 无迹
agws 一面之词
agwu 天灾
agwu 天道
agwy 天边
agwy 无边
agwy 天穹
agwy 无穷
agwz 无心
agwz 顶礼
agwz 天安
agwz 天心
agwz 无礼
agwz 一面之缘
agwz 㤁
agxa 天癸
agxa 天马
agxb 顶层
agxd 两码事
agxd 一码事
agxl 蚕眉
agxm 天骄
agxo 歌友会
agxs 无尽
agxx 蚕桑
agxx 无双
agxy 天书
agya 天子
agyb 天际
agyb 无际
agyb 无疆
agye 无异
agyi 𪥉
agyl 武夷山
agyl 无阻
agym 无力
agym 无及
agym 下大力气
agyo 天险
agyq 天阴
agyr 天降
agys 㼛
agyu 死不改悔
agyx 无限
agyy 正确引导
agyy 万有引力
agyy 无已
agyy 无翼
agyz 下不了台
agz 𡗙
agzh 天线
agzh 无线
agzj 顶台
agzj 天台
agzj 无如
agzm 天女
agzm 𡛌
agzo 无以
agzq 无能
agzs 无妨
agzw 无缝
agzy 顶级
agzy 无级
agzy 顶好
agzz 无缘
agzz 蚕丝
agzz 无出
ah 形成
ahag 夏威夷
ahah 一辆车
ahan 一式两份
ahau 武平
ahaz 正式开始
ahb 㦱
ahba 武士
ahbd 正式的
ahbd 弐
ahbh 武城
ahbi 形式上
ahbl 一转眼
ahbn 一切工作
ahbn 一转身
ahbn 正式版
ahbo 武夫
ahby 武功
ahby 武都
ahcj 武职
ahda 武打
ahde 武技
ahec 列车长
